season,week,team,full_name,position,report_primary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,rest_day,ailment,p_rank,rest_only,r_rank,severity,key
2026,2,WAS,Daron Payne,DT,,None,Knee,,Full Participation in Practice,False,Knee,0,False,0,0,WAS|Daron Payne
2026,2,WAS,Dorance Armstrong,LB,,None,Knee,,Limited Participation in Practice,False,Knee,1,False,0,1,WAS|Dorance Armstrong
2026,2,WAS,Charles Omenihu,DE,,None,Ankle,,Limited Participation in Practice,False,Ankle,1,False,0,1,WAS|Charles Omenihu
2026,2,WAS,Javon Kinlaw,DT,,None,Back,,Did Not Participate In Practice,False,Back,2,False,0,2,WAS|Javon Kinlaw
2026,2,WAS,K'Lavon Chaisson,LB,,None,Knee,,Limited Participation in Practice,False,Knee,1,False,0,1,WAS|K'Lavon Chaisson
2026,2,WAS,Odafe Oweh,LB,,None,Calf,,Limited Participation in Practice,False,Calf,1,False,0,1,WAS|Odafe Oweh
2026,2,WAS,Chris Paul,G,,None,Ankle,,Full Participation in Practice,False,Ankle,0,False,0,0,WAS|Chris Paul
2026,2,WAS,Chig Okonkwo,TE,,None,Hamstring,,Did Not Participate In Practice,False,Hamstring,2,False,0,2,WAS|Chig Okonkwo
2026,2,WAS,Tyler Owens,S,,None,Ankle,,Full Participation in Practice,False,Ankle,0,False,0,0,WAS|Tyler Owens
2026,2,WAS,Jaylin Lane,WR,,None,Groin,,Limited Participation in Practice,False,Groin,1,False,0,1,WAS|Jaylin Lane
2026,2,WAS,Kaytron Allen,RB,,None,Ankle,Knee,Full Participation in Practice,False,Ankle + Knee,0,False,0,0,WAS|Kaytron Allen
